MAPK4,HTM,Down,6878,Triple Negative Breast Cancer,Carcinoma,SUM149PT,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0021,31709178
MAPK6,HTM,Down,6879,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MAPK8,HTM,Down,6881,Triple Negative Breast Cancer,Ductal Carcinoma,BT-549,Doxorubicin,SFA followed by Transcriptomics and qRT-PCR,0.24,0.0032,29352988
MAPK8,HTM,Down,6881,Triple Negative Breast Cancer,Ductal Carcinoma,BT-549,Doxorubicin,FACs for CSC marker followed by SFA and PCR array assay,0.24,0.0032,29352988
MAPK8,HTM,Up,6881,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MAPK8,HTM,Up,6881,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MAPK8,HTM,Up,6881,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MAPK8IP2,HTM,Down,6883,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,34059086
MAPK8IP2,HTM,Down,6883,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H292,NA,SFA followed by Transcriptomics,0.04,0.0011,34059086
MAPK8IP3,HTM,Up,6884,Head and Neck Cancer,Squamous Cell Carcinoma,Primary,NA,FACs for CSC marker followed by Transcriptomics,0.12,0.0011,35013621
MAPK9,HTM,NA,6886,Triple Negative Breast Cancer,Ductal Carcinoma,BT-549,Doxorubicin,FACs for CSC marker followed by SFA and PCR array assay,0.04,0.0011,29352988
MAPKAP1,HTM,Up,18752,Colon Cancer,NA,Primary,NA,FACs for CSC marker followed by Transcriptomics,0.12,0.0011,20530554
MAPKAPK3,HTM,Down,6888,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0032,34059086
MAPKAPK3,HTM,Down,6888,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0032,25881239
MAPKAPK3,HTM,Down,6888,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0032,25881239
MAPKAPK3,HTM,Down,6888,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H292,NA,SFA followed by Transcriptomics,0.04,0.0032,34059086
MAPKAPK3,HTM,Up,6888,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MAPKAPK3,HTM,Up,6888,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MAPKAPK3,HTM,Up,6888,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MAPKAPK5-AS1,HTM,Up,24091,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MAPRE2,HTM,Up,6891,Skin Cancer,NA,Primary,NA,SP assay and CFA followed by Transcriptomics,0.12,0.0011,24098529
MARCHF8,HTM,Up,23356,Skin Cancer,NA,Primary,NA,SP assay and CFA followed by Transcriptomics,0.12,0.0011,24098529
MARCKS,HTM,Down,6759,Head and Neck Cancer,Squamous Cell Carcinoma,CAL27,NA,SFA followed by Proteomics,0.08,0.0032,23903875
MARCKS,HTM,Up,6759,Pancreatic Cancer,Carcinoma,PANC-1,NA,SFA followed by Proteomics,0.36,0.0032,27746256
MARCKSL1,HTM,Down,7142,Skin Cancer,NA,Primary,NA,SP assay and CFA followed by Transcriptomics,0.12,0.0011,24098529
MARCO,HTM,Down,6895,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,31709178
MARK1,HTM,Down,6896,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MARK1,HTM,Down,6896,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MARK2,HTM,Up,3332,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
MARK2,HTM,Up,3332,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
MARK2,HTM,Up,3332,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
MARK4,HTM,Up,13538,Colon Cancer,NA,Primary,NA,FACs for CSC marker followed by Transcriptomics,0.12,0.0011,20530554
MARS1,HTM,Up,6898,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MARS2,HTM,Down,25133,Dukes Type C Colon Cancer,Adenocarcinoma,SW620,NA,FACs for CSC marker and CFA followed by Transcriptomics,0.04,0.0011,22954703
MARVELD2,HTM,Down,26401,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MARVELD3,HTM,Down,30525,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,31709178
MAST3,HTM,Up,19036,Non Small Cell Lung Cancer,Carcinoma,H1299,NA,SFA followed by Transcriptomics,0.04,0.0011,23820871
MAST4,HTM,Up,19037,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0021,34680485
MAST4,HTM,Up,19037,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SP assay and CFA followed by Transcriptomics,0.04,0.0021,17911267
MASTL,HTM,Up,19042,Colon Cancer,NA,Primary,NA,FACs for CSC marker followed by Transcriptomics,0.12,0.0011,20530554
MAT2A,HTM,Down,6904,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,34059086
MAT2A,HTM,Down,6904,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
MAT2A,HTM,Down,6904,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
MAT2B,HTM,Down,6905,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
MAT2B,HTM,Down,6905,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
MAT2B,HTM,Up,6905,Colon Cancer,NA,Primary,NA,SFA followed by Proteomics,0.16,0.0021,21788403
MATK,HTM,Up,6906,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MATK,HTM,Up,6906,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MATK,HTM,Down,6906,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0032,34680485
MATK,HTM,Down,6906,Triple Negative Breast Cancer,Carcinoma,SUM149PT,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0032,31709178
MATK,HTM,Up,6906,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MATN2,HTM,Up,6908,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
MATN2,HTM,Up,6908,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
MATN2,HTM,Up,6908,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0021,34680485
MATN3,HTM,Down,6909,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0011,34680485
MATR3,HTM,Down,6912,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0032,32503348
MATR3,HTM,Down,6912,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0032,32503348
MATR3,HTM,Down,6912,Pancreatic Cancer,Carcinoma,MIA-PaCa-2,NA,SFA followed by Proteomics,0.08,0.0032,34168259
MATR3,HTM,Up,6912,Pancreatic Cancer,Ductal Adenocarcinoma,MIA-PaCa-44,NA,SFA followed by Proteomics,0.08,0.0032,34168259
MATR3,HTM,Down,6912,Pancreatic Cancer,Carcinoma,PANC-1,NA,SFA followed by Proteomics,0.08,0.0032,27746256
MB21D2,HTM,Up,30438,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MB21D2,HTM,Up,30438,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MB21D2,HTM,Down,30438,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0032,34680485
MB21D2,HTM,Down,30438,Bladder Cancer,Transitional Cell Carcinoma,SW780,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0032,29340052
MB21D2,HTM,Up,30438,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MBD2,HTM,Down,6917,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,34059086
MBD2,HTM,Up,6917,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0021,21618577
MBD2,HTM,Up,6917,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0021,21618577
MBD2,HTM,Up,6917,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0021,21618577
MBD4,HTM,Down,6919,Hepatic Cancer,Carcinoma,Hep3B,NA,SFA followed by Transcriptomics,0.04,0.0021,26259570
MBD4,HTM,Down,6919,Hepatic Cancer,Carcinoma,Huh7,NA,SFA followed by Transcriptomics,0.04,0.0021,26259570
MBD5,HTM,Down,20444,Dukes Type C Colon Cancer,Adenocarcinoma,SW620,NA,FACs for CSC marker and CFA followed by Transcriptomics,0.04,0.0011,22954703
MBD6,HTM,Up,20445,Colon Cancer,NA,Primary,NA,FACs for CSC marker followed by Transcriptomics,0.12,0.0011,20530554
MBIP,HTM,Up,20427,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MBL2,HTM,Down,6922,Hepatic Cancer,Carcinoma,Hep3B,NA,SFA followed by Transcriptomics,0.04,0.0011,26259570
MBL2,HTM,Down,6922,Hepatic Cancer,Carcinoma,Huh7,NA,SFA followed by Transcriptomics,0.04,0.0011,26259570
MBNL1,HTM,Up,6923,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SP assay and CFA followed by Transcriptomics,0.04,0.0021,17911267
MBNL1,HTM,Up,6923,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SP assay and CFA followed by Transcriptomics,0.04,0.0021,17911267
MBNL1,HTM,Up,6923,Colon Cancer,NA,Primary,NA,FACs for CSC marker followed by Transcriptomics,0.12,0.0021,20530554
MBNL2,HTM,Up,16746,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
MBNL2,HTM,Up,16746,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SP assay and CFA followed by Transcriptomics,0.04,0.0021,17911267
MBNL3,HTM,Down,20564,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
MBNL3,HTM,Down,20564,Triple Negative Breast Cancer,Carcinoma,SUM149PT,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0021,31709178
MBOAT1,HTM,Down,21579,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0021,31709178
MBOAT1,HTM,Down,21579,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0021,34680485
MBOAT2,HTM,Down,25193,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
MBOAT2,HTM,Down,25193,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
MBOAT2,HTM,Down,25193,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
MBOAT2,HTM,Down,25193,Dukes Type C Colon Cancer,Adenocarcinoma,SW620,NA,FACs for CSC marker and CFA followed by Transcriptomics,0.04,0.0021,22954703
MBTD1,HTM,Up,19866,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
MBTD1,HTM,Up,19866,Colon Cancer,NA,Primary,NA,FACs for CSC marker followed by Transcriptomics,0.12,0.0021,20530554
MBTPS1,HTM,Up,15456,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
MBTPS1,HTM,Up,15456,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
MBTPS1,HTM,Up,15456,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
MBTPS2,HTM,Up,15455,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MBTPS2,HTM,Up,15455,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MC1R,HTM,Up,6929,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
MC1R,HTM,Up,6929,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
MC1R,HTM,Up,6929,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0011,21618577
MCAM,HTM,Down,6934,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0064,25881239
MCAM,HTM,Down,6934,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0064,25881239
MCAM,HTM,Down,6934,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0064,25881239
MCAM,HTM,Up,6934,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0064,31709178
MCAM,HTM,Down,6934,Hepatic Cancer,Carcinoma,Hep3B,NA,SFA followed by Transcriptomics,0.04,0.0064,26259570
MCAM,HTM,Down,6934,Hepatic Cancer,Carcinoma,Huh7,NA,SFA followed by Transcriptomics,0.04,0.0064,26259570
MCAM,HTM,Up,6934,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.12,0.0064,34680485
MCC,HTM,Down,6935,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0032,25881239
MCC,HTM,Down,6935,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0032,25881239
MCC,HTM,Down,6935,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0032,25881239
MCC,HTM,Down,6935,Hepatic Cancer,Carcinoma,Hep3B,NA,SFA followed by Transcriptomics,0.04,0.0032,26259570
MCC,HTM,Down,6935,Hepatic Cancer,Carcinoma,Huh7,NA,SFA followed by Transcriptomics,0.04,0.0032,26259570
MCC,HTM,Down,6935,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0032,31501409
MCCC1,HTM,Up,6936,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MCF2L,HTM,Down,14576,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0021,31709178
MCF2L,HTM,Up,14576,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0021,34680485
MCFD2,HTM,Up,18451,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0021,21618577
MCFD2,HTM,Up,18451,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0021,21618577
MCFD2,HTM,Up,18451,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0021,31501409
MCFD2,HTM,Up,18451,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0021,21618577
MCHR2,HTM,Up,20867,Bladder Cancer,Carcinoma,HT-1376,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,29340052
MCL1,HTM,Down,6943,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.48,0.0032,25881239
MCL1,HTM,Down,6943,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0032,25881239
MCM2,HTM,Down,6944,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0021,34680485
MCM2,HTM,Up,6944,Colon Cancer,NA,Primary,NA,SFA followed by Proteomics,0.16,0.0021,21788403
MCM3,HTM,Down,6945,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
MCM3,HTM,Down,6945,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0021,32503348
MCM3,HTM,Up,6945,Colon Cancer,NA,Primary,NA,SFA followed by Proteomics,0.16,0.0021,21788403
MCM4,HTM,Down,6947,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0011,32503348
MCM4,HTM,Down,6947,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0011,32503348
MCM5,HTM,Up,6948,Colon Cancer,NA,Primary,NA,SFA followed by Proteomics,0.16,0.0011,21788403
MCM59,HTM,Down,NA,Luminal B Breast Cancer,Ductal Carcinoma,BT-474,NA,SFA followed by Transcriptomics,0.04,0.0011,19353633
MCM59,HTM,Down,NA,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0011,19353633
MCM59,HTM,Down,NA,Luminal A Breast Cancer,Ductal Carcinoma,T47D,NA,SFA followed by Transcriptomics,0.04,0.0011,19353633
MCM6,HTM,Up,6949,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MCM7,HTM,Up,6950,Hepatic Cancer,Carcinoma,Hep3B,NA,SFA followed by Transcriptomics,0.04,0.0032,26259570
MCM7,HTM,Up,6950,Hepatic Cancer,Carcinoma,Huh7,NA,SFA followed by Transcriptomics,0.04,0.0032,26259570
MCM7,HTM,Down,6950,Pancreatic Cancer,Carcinoma,PANC-1,NA,SFA followed by Proteomics,0.08,0.0032,27746256
MCM7,HTM,Up,6950,Colon Cancer,NA,Primary,NA,SFA followed by Proteomics,0.16,0.0032,21788403
MCM8,HTM,Up,16147,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MCM9,HTM,Down,21484,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0011,31501409
MCMBP,HTM,Up,25782,Colon Cancer,NA,Primary,NA,FACs for CSC marker followed by Proteomics,0.16,0.0011,28881576
MCOLN2,HTM,Up,13357,Pancreatic Cancer,Carcinoma,PK59,NA,SFA followed by Transcriptomics,0.04,0.0011,34414448
MCOLN3,HTM,Down,13358,Hepatic Cancer,Carcinoma,Hep3B,NA,SFA followed by Transcriptomics,0.04,0.0032,26259570
MCOLN3,HTM,Down,13358,Hepatic Cancer,Carcinoma,Huh7,NA,SFA followed by Transcriptomics,0.04,0.0032,26259570
MCOLN3,HTM,Up,13358,Pancreatic Cancer,Carcinoma,PK59,NA,SFA followed by Transcriptomics,0.04,0.0032,34414448
MCOLN3,HTM,Down,13358,Triple Negative Breast Cancer,Carcinoma,SUM149PT,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0032,31709178
MCPH1,HTM,Down,6954,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0021,34059086
MCPH1,HTM,Down,6954,Dukes Type C Colon Cancer,Adenocarcinoma,SW620,NA,FACs for CSC marker and CFA followed by Transcriptomics,0.04,0.0021,22954703
MCTP1,HTM,Up,26183,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
MCTP1,HTM,Up,26183,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0021,21618577
MCTP1,HTM,Up,26183,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0021,21618577
MCTP1,HTM,Up,26183,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0021,21618577
MCTP2,HTM,Down,25636,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MCTP2,HTM,Down,25636,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MCTS1,HTM,Down,23357,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0011,32503348
MCTS1,HTM,Down,23357,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0011,32503348
MDC1,HTM,Up,21163,Colon Cancer,NA,Primary,NA,SFA followed by Proteomics,0.16,0.0011,21788403
MDFI,HTM,Down,6967,Triple Negative Breast Cancer,Ductal Carcinoma,HCC1937,NA,FACs for CSC marker followed by Transcriptomics,0.04,0.0011,31709178
MDFIC,HTM,Down,28870,Gastric Cancer,Carcinoma,NCI-N87,NA,SFA followed by Transcriptomics,0.04,0.0011,30696080
MDFIC,HTM,Down,28870,Gastric Cancer,Adenocarcinoma,SNU484,NA,SFA followed by Transcriptomics,0.04,0.0011,30696080
MDGA1,HTM,Up,19267,Dukes Type C Colon Cancer,Adenocarcinoma,SW620,NA,FACs for CSC marker and CFA followed by Transcriptomics,0.04,0.0011,22954703
MDGA2,HTM,Up,19835,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0021,25881239
MDGA2,HTM,Down,19835,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0021,31501409
MDH1,HTM,Down,6970,Colon Cancer,Carcinoma,HCT116,NA,FACs for CSC marker followed by Proteomics,0.08,0.0053,22623141
MDH1,HTM,Down,6970,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6pl,NA,SFA followed by Proteomics,0.08,0.0053,32503348
MDH1,HTM,Down,6970,Pancreatic Cancer,Adenosquamous Cell Carcinoma,L3.6sl,NA,SFA followed by Proteomics,0.08,0.0053,32503348
MDH1,HTM,Up,6970,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SP assay and CFA followed by Transcriptomics,0.04,0.0053,17911267
MDH1,HTM,Down,6970,Pancreatic Cancer,Ductal Adenocarcinoma,MIA-PaCa-44,NA,SFA followed by Proteomics,0.08,0.0053,34168259
MDH1,HTM,Up,6970,Pancreatic Cancer,Carcinoma,PANC-1,NA,SFA followed by Proteomics,0.08,0.0053,27746256
MDH1,HTM,Down,6970,Pancreatic Cancer,Ductal Adenocarcinoma,PC1J,NA,SFA followed by Proteomics,0.08,0.0053,34168259
MDH2,HTM,Up,6971,Pancreatic Cancer,Carcinoma,MIA-PaCa-2,NA,SFA followed by Proteomics,0.08,0.0021,34168259
MDH2,HTM,Down,6971,Pancreatic Cancer,Ductal Adenocarcinoma,MIA-PaCa-44,NA,SFA followed by Proteomics,0.08,0.0021,34168259
MDH2,HTM,Down,6971,Pancreatic Cancer,Carcinoma,PANC-1,NA,SFA followed by Proteomics,0.08,0.0021,27746256
MDK,HTM,Up,6972,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA and FACs for CSC marker followed by Transcriptomics ,0.04,0.0011,34680485
MDM1,HTM,Down,29917,Dukes Type C Colon Cancer,Adenocarcinoma,SW620,NA,FACs for CSC marker and CFA followed by Transcriptomics,0.04,0.0011,22954703
MDM2,HTM,NA,6973,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0042,29221160
MDM2,HTM,Down,6973,Luminal A Breast Cancer,Adenocarcinoma,MCF7,NA,SFA followed by Transcriptomics,0.04,0.0042,29511337
MDM2,HTM,Down,6973,Triple Negative Breast Cancer,Adenocarcinoma,MDA-MB-231,NA,SFA followed by Transcriptomics,0.04,0.0042,29511337
MDM2,HTM,Up,6973,Skin Cancer,NA,Primary,NA,SP assay and CFA followed by Transcriptomics,0.12,0.0042,24098529
MDM2,HTM,Up,6973,Skin Cancer,NA,Primary,NA,SP assay and CFA followed by Transcriptomics,0.12,0.0042,24098529
MDM4,HTM,Up,6974,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0011,25881239
MDN1,HTM,Up,18302,Hepatic Cancer,Carcinoma,Huh7,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MDN1,HTM,Up,18302,Hepatic Cancer,Carcinoma,KMCH-1,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MDN1,HTM,Up,18302,Hepatic Cancer,NA,WRL68,Zebularine,SP assay followed by SFA and Transcriptomics,0.04,0.0032,21618577
MDN1,HTM,Up,18302,Colon Cancer,NA,Primary,NA,SFA followed by Proteomics,0.16,0.0032,21788403
MDN1,HTM,Up,18302,Skin Cancer,NA,Primary,NA,SP assay and CFA followed by Transcriptomics,0.12,0.0032,24098529
ME1,HTM,Up,6983,Non Small Cell Lung Cancer,Carcinoma,A549,NA,SFA followed by Transcriptomics,0.04,0.0042,25881239
ME1,HTM,Up,6983,Non Small Cell Lung Cancer,Squamous Cell Carcinoma,H2170,NA,SFA followed by Transcriptomics,0.04,0.0042,25881239
