"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","Flow"
"HALLMARK_E2F_TARGETS11","HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",193,-0.201513305267075,-0.796758214750421,0.976047904191617,0.977142857142857,0.596571428571429,2077,"tags=20%, list=17%, signal=17%","PA2G4/ANP32E/STMN1/HMGB3/ORC6/POLE/CENPM/TRIP13/HMGB2/PTTG1/SRSF1/SHMT1/SYNCRIP/DCTPP1/TUBB/NBN/PAICS/UBE2T/UNG/MCM5/NUP107/TFRC/NAA38/PCNA/LBR/RAN/SRSF2/TK1/HELLS/RPA3/HMGA1/TMPO/HNRNPD/LUC7L3/WEE1/NME1/NASP/DUT/PNN","P2: C0->G3"
"HALLMARK_G2M_CHECKPOINT11","HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT",182,-0.203826984734536,-0.796024677973937,0.977142857142857,0.977142857142857,0.596571428571429,1145,"tags=13%, list=9%, signal=12%","ATF5/TLE3/PURA/LBR/RBM14/SNRPD1/SRSF2/EFNA5/NCL/BCL3/TGFB1/HNRNPU/MTF2/PRPF4B/HMGA1/TMPO/HNRNPD/NASP/SLC12A2/MEIS2/HMGN2/MARCKS/SRSF10/CCND1","P2: C0->G3"
"HALLMARK_HYPOXIA12","HALLMARK_HYPOXIA","HALLMARK_HYPOXIA",132,-0.647352754634536,-2.21356267087853,5.55037720266669e-09,2.77518860133335e-07,1.40220055646316e-07,759,"tags=36%, list=6%, signal=34%","RBPJ/ANKZF1/PRDX5/SAP30/PFKP/ANXA2/MXI1/CDKN1B/GPI/SIAH2/GALK1/PDK1/DDIT3/PGM1/PLIN2/MIF/AK4/PRKCA/ENO2/ADM/PIM1/SLC2A1/KLHL24/SLC25A1/DDIT4/PFKL/ANGPTL4/KDM3A/BNIP3L/UGP2/FBP1/WSB1/TPD52/ENO1/FAM162A/PGK1/P4HA1/ALDOA/GAPDH/VEGFA/EFNA1/PLAC8/TPI1/LDHA/NDRG1/MT2A/MT1E","P2: C2->G1"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION12","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",175,-0.592180557850322,-2.10669980411917,1.6372749696826e-08,4.09318742420649e-07,2.0681368038096e-07,1702,"tags=53%, list=14%, signal=46%","IDH3B/NDUFV2/NDUFS7/COX7B/COX17/NDUFB2/VDAC2/COX11/TIMM9/ATP6V1D/IDH3G/BAX/MRPS12/ACAT1/BDH2/SURF1/ALDH6A1/FDX1/UQCR10/CYCS/TIMM17A/MPC1/NDUFS3/HSD17B10/NDUFB7/NDUFA3/NDUFV1/TIMM13/NDUFA4/COX4I1/SLC25A4/SDHB/NDUFAB1/NDUFA8/ACAA1/DLD/TOMM22/COX6B1/UQCRC1/SDHC/NDUFS2/NDUFB5/NDUFB4/MDH1/HADHB/IDH2/MDH2/NDUFA9/OAT/GPI/SDHA/COX5B/VDAC3/MRPS22/SDHD/ATP1B1/COX5A/ECI1/PHYH/ECHS1/COX6C/UQCRC2/CYB5A/UQCRQ/ETFB/PHB2/SLC25A6/NDUFA5/SLC25A5/NDUFS4/NDUFA1/HADHA/COX7C/NDUFA6/COX8A/CYC1/CPT1A/COX7A2L/NDUFB1/COX6A1/VDAC1/GPX4/NDUFC1/ACAA2/SUCLG1/ECH1/DECR1/SLC25A3/UQCRFS1/COX7A2/MGST3/LDHA","P2: C2->G1"
"HALLMARK_FATTY_ACID_METABOLISM12","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",128,-0.626006379272482,-2.14070956408366,8.59699828744752e-08,1.43283304790792e-06,7.23957750521897e-07,1668,"tags=43%, list=14%, signal=37%","MCEE/IDH3G/HSD17B7/EHHADH/ACSM3/GSTZ1/CBR1/APEX1/UBE2L6/HSD17B10/SMS/RDH11/ACAA1/CRYZ/DLD/SDHC/BPHL/ACAT2/UGDH/MDH1/TP53INP2/HADHB/ALDH9A1/MDH2/SUCLG2/ACADS/SDHA/ADIPOR2/ADH1C/SDHD/PRDX6/ECI2/MIF/ECI1/ECHS1/ENO2/VNN1/HADH/HMGCL/CPT1A/ACAA2/SUCLG1/HSD17B11/MAOA/CA2/PSME1/ECH1/HPGD/DECR1/S100A10/FABP2/ALDOA/HMGCS2/FABP1/LDHA","P2: C2->G1"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION12","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",125,0.597429944829786,1.9720222758471,3.38500768604348e-07,4.23125960755435e-06,2.13789959118536e-06,1006,"tags=38%, list=8%, signal=35%","FN1/CD44/TPM2/PMEPA1/IL32/COL6A2/PLOD1/ITGA2/TIMP3/ITGAV/IGFBP3/FLNA/CD59/LAMC2/TIMP1/SERPINH1/THBS1/VIM/SDC1/MMP14/TAGLN/GPC1/LGALS1/ITGB1/DST/ITGB5/MYL9/SERPINE2/DKK1/GADD45B/QSOX1/CALU/SNAI2/TGM2/TPM4/LUM/PDLIM4/LRP1/COLGALT1/CADM1/COMP/MXRA5/LAMC1/DAB2/COPA/PLAUR/ID2","P2: C2->G1"
"HALLMARK_XENOBIOTIC_METABOLISM12","HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM",144,-0.544334993558845,-1.90388648425561,2.17525036900853e-05,0.000217525036900853,0.000109907387065694,915,"tags=24%, list=8%, signal=22%","SERPINA6/BPHL/ALDH2/UGDH/ADH5/DHRS7/CYP27A1/ALDH9A1/EPHA2/PMM1/ADH1C/GSS/COMT/CYB5A/DCXR/VNN1/TMEM176B/ASL/LEAP2/CYP2S1/ENTPD5/HNF4A/MAOA/CA2/FBP1/ECH1/DDT/PTGR1/SERTAD1/BLVRB/AKR1C3/FABP1/HSD17B2/MT2A","P2: C2->G1"
"HALLMARK_KRAS_SIGNALING_UP12","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",127,0.526909655742616,1.74753360694286,5.98587544477467e-05,0.000498822953731222,0.000252036860832618,1060,"tags=24%, list=9%, signal=23%","PTGS2/IGF2/ITGA2/SLPI/EREG/IGFBP3/DUSP6/TFPI/PLAU/APOD/TMEM158/PRDM1/ANXA10/KCNN4/BIRC3/ETS1/SOX9/TRIB2/DCBLD2/LIF/TSPAN13/G0S2/GALNT3/SPRY2/ADAM17/RABGAP1L/PLAUR/ID2/LY96/IL7R/CBR4","P2: C2->G1"
"HALLMARK_GLYCOLYSIS12","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",166,-0.501205228496727,-1.77111353166812,8.05719018707864e-05,0.000575513584791332,0.000290785811262989,1017,"tags=28%, list=8%, signal=26%","EXT1/DLD/HAX1/SDHC/PGLS/BPNT1/BIK/MDH1/SLC16A3/B4GALT4/ANKZF1/AKR1A1/SAP30/PFKP/ALDH9A1/MDH2/MXI1/GALK1/GALE/MIF/AK4/NDUFV3/CYB5A/ENO2/SLC35A3/SOD1/PGAM1/NT5E/DDIT4/ANGPTL4/SPAG4/UGP2/PKP2/ENO1/ELF3/FAM162A/PGK1/ANG/P4HA1/ALDOA/EGLN3/TFF3/VEGFA/CLDN3/TPI1/PLOD2/LDHA","P2: C2->G1"
"HALLMARK_APICAL_JUNCTION12","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION",128,0.513959490832938,1.70745370784289,0.000152006632112894,0.00095004145070559,0.000480020943514403,1905,"tags=37%, list=16%, signal=31%","CLDN18/ITGA2/ACTN1/ITGA3/LAMC2/MSN/CDH3/FSCN1/AMIGO2/CX3CL1/ITGB1/ADAM9/MYL9/VCL/CNN2/IRS1/BAIAP2/ADAM15/CD276/ITGB4/SRC/SDC3/TAOK2/SYMPK/INPPL1/PCDH1/ARPC2/CTNND1/RASA1/B4GALT1/MAPK14/LAMB3/EGFR/CDH1/CAP1/IKBKG/MYH9/PTK2/EPB41L2/TGFBI/MPZL1/COL17A1/STX4/GNAI2/TUBG1/PLCG1/CERCAM","P2: C2->G1"
"HALLMARK_COAGULATION12","HALLMARK_COAGULATION","HALLMARK_COAGULATION",82,0.547438638183796,1.72523713905025,0.00083818264716256,0.00465657026201422,0.00235279339554403,762,"tags=28%, list=6%, signal=26%","MMP7/FN1/ANXA1/F3/ITGA2/CTSE/TIMP3/FURIN/DUSP6/PLAU/TIMP1/THBS1/MMP14/ADAM9/PRSS23/CTSH/KLK8/CTSB/LAMP2/THBD/LRP1/COMP/KLF7","P2: C2->G1"
"HALLMARK_ADIPOGENESIS12","HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS",161,-0.454119917054946,-1.59761202045368,0.00140231474299425,0.00701157371497126,0.00354268987703811,1217,"tags=31%, list=10%, signal=28%","NDUFS3/CD302/NDUFB7/DHCR7/ARL4A/SDHB/NDUFAB1/AK2/VEGFB/DLD/UQCRC1/SDHC/ALDH2/DHRS7/SULT1A1/MDH2/ACADS/ADIPOR2/PGM1/PLIN2/PHYH/PPARG/SSPN/ECHS1/SCP2/UQCRQ/ETFB/NDUFA5/SOD1/HADH/CMPK1/SLC25A1/PDCD4/PIM3/PFKL/COX8A/CYC1/ANGPTL4/TST/COX6A1/GPX4/ACAA2/SUCLG1/ECH1/CMBL/DECR1/DDT/STOM/ALDOA/MGST3","P2: C2->G1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB12","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB",123,0.485165460523938,1.59692072889789,0.0016057166854982,0.00729871220681002,0.00368777037817769,1496,"tags=33%, list=12%, signal=30%","PTGS2/CD44/F3/PMEPA1/SGK1/PLAU/PLK2/IL23A/NR4A2/NAMPT/MAP3K8/CFLAR/DUSP2/RIPK2/BIRC3/DUSP4/GADD45B/JAG1/CXCL2/IFIT2/NFAT5/MAP2K3/LIF/TANK/IL18/G0S2/ABCA1/TNFAIP8/SOD2/PLAUR/ID2/TSC22D1/IL7R/B4GALT1/DRAM1/TRIP10/TAP1/LAMB3/DUSP5/SERPINB8/NFKB1","P2: C2->G1"
"HALLMARK_MYC_TARGETS_V212","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2",55,0.57270644190527,1.70066812576632,0.00239635068477417,0.00998479451989239,0.00504494881005089,3509,"tags=56%, list=29%, signal=40%","PA2G4/CDK4/DUSP2/HSPD1/CBX3/SRM/NOP2/MCM4/MYBBP1A/PUS1/TCOF1/NOP56/MCM5/IMP4/MRTO4/DDX18/WDR74/PPRC1/TBRG4/NOP16/PPAN/NDUFAF4/MPHOSPH10/PES1/AIMP2/SLC29A2/MAP3K6/GNL3/RRP12/SLC19A1/TFB2M","P2: C2->G1"
"HALLMARK_INTERFERON_ALPHA_RESPONSE12","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",88,0.518255689609705,1.64392909425395,0.00286871558980535,0.0110043254514752,0.00556008022811378,1818,"tags=38%, list=15%, signal=32%","STAT2/ISG15/TXNIP/SAMD9/CD74/LGALS3BP/IL4R/IFIT3/RIPK2/OASL/B2M/IFI44/IFIT2/MX1/PARP12/SAMD9L/OGFR/PARP14/MOV10/IFITM1/CASP8/BST2/TAP1/HELZ2/NMI/LPAR6/IFITM3/IFI44L/ADAR/ISG20/OAS1/CD47/PARP9","P2: C2->G1"
"HALLMARK_ALLOGRAFT_REJECTION12","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION",88,0.515961122503642,1.63665062978168,0.00308121112641305,0.0110043254514752,0.00556008022811378,1378,"tags=32%, list=11%, signal=28%","CDKN2A/EREG/GALNT1/FLNA/TIMP1/HLA-A/CD74/IL4R/RIPK2/B2M/HIF1A/ETS1/IFNGR1/EIF3J/LIF/EIF5A/SOCS1/STAT1/IL18/NME1/ABCE1/LYN/TGFB2/HDAC9/LY75/TAP1/EGFR/TGFB1","P2: C2->G1"
"HALLMARK_MITOTIC_SPINDLE12","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE",190,0.417546103795013,1.46445849338927,0.00360231435573198,0.0120077145191066,0.00606705575702229,2259,"tags=27%, list=19%, signal=23%","ARHGAP29/STK38L/FLNA/FSCN1/DST/ATG4B/TRIO/BCAR1/VCL/HOOK3/PXN/CLASP1/ECT2/SORBS2/SHROOM1/LRPPRC/RASAL2/MID1IP1/RHOT2/FGD6/CLIP1/TAOK2/TPX2/NCK2/TUBA4A/CCDC88A/RASA1/NEDD9/CTTN/BCR/FARP1/NET1/CLIP2/PALLD/TBCD/MYH9/EPB41L2/CAPZB/ARHGDIA/RAB3GAP1/NOTCH2/RASA2/BIRC5/ARHGAP27/CKAP5/ARL8A/ARHGEF12/KIF1B/KIF23/NUMA1/KNTC1/PLEKHG2","P2: C2->G1"
"HALLMARK_APOPTOSIS12","HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS",113,0.473208145753512,1.54814535816829,0.00415262704704641,0.01297695952202,0.00655677954796802,1694,"tags=37%, list=14%, signal=32%","CD44/ANXA1/EREG/TIMP3/PMAIP1/TIMP2/TIMP1/BCL2L1/TXNIP/CFLAR/GPX1/SLC20A1/BIRC3/GADD45B/IFNGR1/LUM/IL18/IGF2R/RHOT2/CAV1/DAP/SOD2/CLU/WEE1/TGFB2/ERBB3/NEDD9/CASP8/APP/GPX3/DNM1L/CDK2/TAP1/KRT18/CTNNB1/IFITM3/PEA15/DFFA/PTK2/DAP3/ISG20/PPT1","P2: C2->G1"
"HALLMARK_INFLAMMATORY_RESPONSE12","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE",108,0.468162642173932,1.52472666833549,0.00657900814431518,0.0193500239538682,0.00977685420827024,1527,"tags=32%, list=13%, signal=29%","F3/CD82/PCDH7/EREG/ATP2C1/TIMP1/NAMPT/MMP14/IL4R/CX3CL1/MET/RIPK2/AHR/ITGB8/ADRM1/HIF1A/DCBLD2/LIF/ATP2A2/IL18/SGMS2/TPBG/ABCA1/CD55/IFITM1/PLAUR/LYN/IL7R/IL1R1/BST2/PVR/NMI/EMP3/NFKB1/OSMR","P2: C2->G1"
"HALLMARK_MTORC1_SIGNALING12","HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING",179,-0.418064785674767,-1.48395103884347,0.00702392565967395,0.0195109046102054,0.00985814127673536,782,"tags=17%, list=6%, signal=16%","PPA1/EBP/LDLR/COPS5/SCD/RIT1/INSIG1/GPI/ADIPOR2/PDK1/DDIT3/PGM1/PSMA4/AK4/SQLE/SLC2A1/CCNG1/DDIT4/PFKL/XBP1/SLC9A3R1/RAB1A/ENO1/PGK1/P4HA1/ALDOA/GAPDH/EGLN3/TPI1/PLOD2/LDHA","P2: C2->G1"
"HALLMARK_MYOGENESIS12","HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",109,0.443866692927416,1.44276285250772,0.014986007928852,0.0394368629706632,0.0199259939220193,1153,"tags=27%, list=9%, signal=24%","TPM2/PDLIM7/COL6A2/IGFBP3/HSPB8/APOD/SYNGR2/TAGLN/AGRN/ITGB1/MYL6B/ITGB5/WWTR1/GADD45B/IGFBP7/TNNC2/PLXNB2/PRNP/TSC2/FLII/ITGB4/MYO1C/PDE4DIP/PKIA/CLU/ERBB3/TPD52L1/APP/GPX3","P2: C2->G1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE12","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",147,0.410945071397207,1.38957059987725,0.0181989157950432,0.045497289487608,0.0229881041621599,1561,"tags=30%, list=13%, signal=26%","PTGS2/STAT2/ISG15/RNF213/HLA-B/TXNIP/NAMPT/HLA-A/CD74/XAF1/LGALS3BP/IL4R/IFIT3/RIPK2/OASL/B2M/ZNFX1/APOL6/IFI44/NCOA3/HIF1A/IFIT2/MX1/SOCS1/STAT1/PARP12/OAS3/SAMD9L/OGFR/PARP14/SOD2/CASP8/UPP1/PML/BST2/TAP1/HELZ2/MTHFD2/NMI/IFITM3/NFKB1/IFI44L/OAS2/ADAR","P2: C2->G1"
"HALLMARK_HEME_METABOLISM12","HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM",150,-0.39188289575848,-1.36852090304957,0.0266756822028941,0.0635135290545099,0.0320910462591208,924,"tags=14%, list=8%, signal=13%","KDM7A/PGLS/DCUN1D1/MXI1/SLC30A10/CCND3/SDCBP/MKRN1/CIR1/CCDC28A/OPTN/SLC2A1/PRDX2/BNIP3L/CA2/KLF3/SLC30A1/SLC11A2/BLVRB/SLC6A8/MGST3","P2: C2->G1"
"HALLMARK_IL6_JAK_STAT3_SIGNALING12","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING",51,0.511883637083919,1.49441254504765,0.0300197689726671,0.0682267476651525,0.0344724619781823,2656,"tags=43%, list=22%, signal=34%","CD44/STAT2/TNFRSF21/MAP3K8/IL4R/LTBR/IFNGR1/SOCS1/STAT1/IL1R1/TGFB1/OSMR/PTPN11/IL2RG/CD9/IL1B/TYK2/ACVR1B/IL6ST/TNFRSF1A/PTPN1/CSF1","P2: C2->G1"
"HALLMARK_BILE_ACID_METABOLISM12","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM",70,-0.471418958645377,-1.45694236216675,0.0375986355912934,0.0817361643288987,0.0412982725030225,985,"tags=26%, list=8%, signal=24%","EFHC1/GSTK1/ATXN1/SERPINA6/ISOC1/SULT1B1/CYP27A1/IDH2/PRDX5/ALDH9A1/PXMP2/PHYH/SCP2/OPTN/SOD1/SLC22A18/HSD17B11/APOA1","P2: C2->G1"
"HALLMARK_COMPLEMENT12","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",128,0.409382543699079,1.36003275478447,0.0409806460428746,0.0828640382004756,0.0418681456170824,1765,"tags=32%, list=15%, signal=28%","FN1/F3/ANXA5/TIMP2/DUSP6/CD59/TIMP1/MMP14/GATA3/ADAM9/CTSH/CTSC/CTSL/CTSB/LAMP2/LRP1/PPP4C/SRC/CD55/CLU/PLAUR/LYN/MSRB1/PDGFB/CDA/KLK1/CD46/ERAP2/DUSP5/KIF2A/TFPI2/F5/LGMN/MMP15/EHD1/STX4/CBLB/GNAI2/CTSV/DGKH/CTSD","P2: C2->G1"
"HALLMARK_IL2_STAT5_SIGNALING12","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",131,0.408847785322454,1.36686707080427,0.0414320191002378,0.0828640382004756,0.0418681456170824,1104,"tags=25%, list=9%, signal=23%","CD44/COL6A1/ITGAV/FURIN/TNFRSF21/ITGA6/PLEC/CKAP4/BCL2L1/CD81/SYNGR2/MAP3K8/IL4R/TNFRSF18/CTSZ/AHR/GABARAPL1/NCOA3/GADD45B/IFNGR1/CDCP1/TGM2/LIF/PRNP/BATF/SOCS1/NOP2/IGF2R/MYO1C/RABGAP1L/PUS1/AHCY/FAM126B","P2: C2->G1"
"HALLMARK_P53_PATHWAY12","HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",160,0.381243943257403,1.30817019259407,0.0443349753694581,0.0852595680181887,0.0430785185776111,1843,"tags=31%, list=15%, signal=27%","CDKN2A/CD82/SEC61A1/CDKN2B/PLK2/PERP/TXNIP/S100A4/SDC1/KRT17/CD81/SERPINB5/HEXIM1/KLK8/LDHB/PLXNB2/LIF/SOCS1/BAIAP2/ST14/SLC19A2/TM4SF1/ITGB4/TGFA/WWP1/PHLDA3/PCNA/PLK3/ZMAT3/BLCAP/TSC22D1/TPD52L1/DRAM1/APP/UPP1/PVT1/TAP1/STEAP3/TGFB1/EPHX1/NOL8/EI24/RHBDF2/TOB1/TM7SF3/CTSD/ISCU/GPX2/PTPN14/ABCC5","P2: C2->G1"
"HALLMARK_E2F_TARGETS12","HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",193,0.358923093932938,1.26197508997508,0.0594855305466238,0.110158389901155,0.0556589759500574,3043,"tags=31%, list=25%, signal=23%","CDKN2A/PA2G4/CDK4/NAP1L1/NAA38/TUBB/NME1/RANBP1/ORC6/MCM4/PCNA/HNRNPD/PRKDC/MYBL2/SYNCRIP/WEE1/RBBP7/PTTG1/PAN2/MTHFD2/NUP153/SRSF2/GSPT1/TACC3/WDR90/NOP56/ILF3/MCM5/XPO1/TRIP13/CSE1L/TUBG1/NUP107/BIRC5/NBN/EED/DNMT1/ORC2/RAD51C/MAD2L1/DDX39A/STMN1/RAN/RAD1/PRPS1/TBRG4/POLE/HMGA1/CBX5/TIMELESS/MCM3/AURKB/CDKN3/ING3/SRSF1/TK1/MLH1/KIF22/NUP205","P2: C2->G1"
"HALLMARK_ESTROGEN_RESPONSE_LATE12","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",161,-0.356101052023891,-1.252777735227,0.0719794344473008,0.12853470437018,0.0649438506291436,813,"tags=19%, list=7%, signal=18%","FDFT1/TJP3/UGDH/IMPA2/MDK/IDH2/AREG/CLIC3/SIAH2/TFAP2C/PDZK1/GALE/COX6C/ETFB/DCXR/PDCD4/TST/XBP1/SLC9A3R1/SFN/TNNC1/CA2/KRT19/AGR2/CHPT1/BLVRB/TFF1/TFF3/HMGCS2/CKB","P2: C2->G1"
"HALLMARK_PEROXISOME12","HALLMARK_PEROXISOME","HALLMARK_PEROXISOME",90,-0.409689752746503,-1.33279960078811,0.0808080808080808,0.139324277255312,0.0703954242974207,1213,"tags=26%, list=10%, signal=23%","SIAH1/SLC25A4/RDH11/ACAA1/GSTK1/ATXN1/SERPINA6/ISOC1/BCL10/FDPS/IDH2/PRDX5/ALDH9A1/ECI2/SCP2/FIS1/SOD1/CNBP/HMGCL/PEX2/DHRS3/HSD17B11/ECH1","P2: C2->G1"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS12","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",62,-0.435345641828999,-1.33598937111664,0.0857142857142857,0.142857142857143,0.0721804511278196,2118,"tags=45%, list=17%, signal=37%","NSDHL/ANXA13/TM7SF2/NFIL3/FBXO6/ALDOC/SC5D/HSD17B7/GUSB/MVD/MAL2/TMEM97/DHCR7/CPEB2/STARD4/FDPS/CHKA/ACAT2/FDFT1/EBP/LDLR/SCD/PPARG/SQLE/ACSS2/ECH1/ETHE1/LGALS3","P2: C2->G1"
"HALLMARK_APICAL_SURFACE12","HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE",25,0.541045510324447,1.36346514884448,0.0923076923076923,0.145348837209302,0.0734394124847001,1256,"tags=40%, list=10%, signal=36%","LYPD3/GATA3/CX3CL1/DCBLD2/PLAUR/SULF2/LYN/B4GALT1/APP/ADAM10","P2: C2->G1"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE12","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",97,0.391386080664893,1.25569238556032,0.0930232558139535,0.145348837209302,0.0734394124847001,2210,"tags=35%, list=18%, signal=29%","IGFBP1/NABP1/HYOU1/ARFGAP1/SLC7A5/SPCS3/SRPRB/DNAJA4/SEC11A/BANF1/SPCS1/HSPA9/EDEM1/WFS1/CALR/KHSRP/EIF4A1/HSP90B1/EIF4G1/SEC31A/MTHFD2/XPOT/EIF2AK3/NOP56/TATDN2/PREB/DDX10/WIPI1/IFIT1/CNOT6/EIF4E/PSAT1/EIF4EBP1/NFYA","P2: C2->G1"
"HALLMARK_PROTEIN_SECRETION12","HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION",92,0.388540998956597,1.24470004958077,0.104575163398693,0.158447217270747,0.080057541357851,1694,"tags=29%, list=14%, signal=25%","GNAS/CAV2/STX16/DST/CTSC/LAMP2/CLTC/LMAN1/SEC22B/MAPK1/IGF2R/ATP1A1/CLCN3/M6PR/ABCA1/RER1/SNAP23/SEC31A/DNM1L/ADAM10/YKT6/ATP6V1H/KRT18/EGFR/ARCN1/STAM/PPT1","P2: C2->G1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY12","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",41,-0.477637829893913,-1.34870012655329,0.11734693877551,0.172569027611044,0.0871927718455803,1731,"tags=44%, list=14%, signal=38%","GLRX/NQO1/EGLN2/OXSR1/SCAF4/TXNRD2/PRDX4/PDLIM1/NDUFS2/NDUFB4/PFKP/FTL/PRDX6/SOD1/NDUFA6/GPX4/LAMTOR5/PRDX2","P2: C2->G1"
"HALLMARK_ANGIOGENESIS12","HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",21,0.524864010611286,1.28382666382347,0.160535117056856,0.229335881509795,0.115874971710212,1479,"tags=48%, list=12%, signal=42%","ITGAV/TNFRSF21/TIMP1/S100A4/JAG1/LUM/THBD/APP/NRP1/PTK2","P2: C2->G1"
"HALLMARK_ESTROGEN_RESPONSE_EARLY12","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",163,-0.320314793971442,-1.12929928036088,0.191326530612245,0.265731292517007,0.134264232008593,986,"tags=17%, list=8%, signal=15%","UGCG/ADD3/ELF1/FDFT1/TJP3/MUC1/SYBU/AREG/CLIC3/SIAH2/TFAP2C/PDZK1/KRT8/HES1/SLC2A1/DHRS3/XBP1/SLC9A3R1/SFN/KLF10/KRT19/CLDN7/CHPT1/ELF3/BLVRB/TFF1/TFF3","P2: C2->G1"
"HALLMARK_ANDROGEN_RESPONSE12","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE",87,0.363190091416662,1.15146386476472,0.197044334975369,0.266276128345094,0.134539517479626,1102,"tags=22%, list=9%, signal=20%","PMEPA1/SGK1/ACTN1/ITGAV/PA2G4/INPP4B/B2M/SPCS3/ACSL3/ADRM1/ABHD2/LMAN1/CDK6/TMEM50A/ELOVL5/MAF/TNFAIP8/TSC22D1/B4GALT1","P2: C2->G1"
"HALLMARK_KRAS_SIGNALING_DN12","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN",70,0.371469215405099,1.14666203330719,0.215434083601286,0.283465899475377,0.143224875524401,1043,"tags=14%, list=9%, signal=13%","KLK7/SGK1/LYPD3/NR4A2/SPRR3/KLK8/MX1/UPK3B/MFSD6/TGFB2","P2: C2->G1"
"HALLMARK_TGF_BETA_SIGNALING12","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING",46,0.402570837751501,1.1667510752443,0.223300970873786,0.286283295992034,0.144648402185449,1635,"tags=28%, list=13%, signal=25%","PMEPA1/FURIN/THBS1/SLC20A1/WWTR1/HDAC1/SMURF1/ID2/CDH1/CTNNB1/TGFB1/BMPR2/SMAD6","P2: C2->G1"
"HALLMARK_PANCREAS_BETA_CELLS12","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS",19,0.49251597724021,1.18322205688188,0.244519392917369,0.294141028698625,0.148618625026674,581,"tags=16%, list=5%, signal=15%","SRPRB/SEC11A/SPCS1","P2: C2->G1"
