baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BZW1	5862.85991350894	0.0423789417837957	0.0924694629821763	0.458302021197682	0.646735472226637	0.883112582133401
CLK1	709.990019917279	0.00834186822341109	0.13185352003956	0.0632661776561467	0.949554548108345	0.988150878230669
PPIL3	239.252974214712	-0.196027567713397	0.147931331999338	-1.32512541504239	0.185129557908021	0.538470466933967
NIF3L1	720.23943583158	0.0575116915273163	0.113046710877703	0.508742723081383	0.610932571809029	0.868355934786885
ORC2	797.164938225445	-0.0332156953614096	0.110974448648739	-0.299309397486131	0.764703984921014	0.9288192144869
FAM126B	288.434857121145	0.168736149764005	0.143585931435279	1.17515795647474	0.239931527263815	0.606354789312163
NDUFB3	669.876189561225	-0.0209935588880949	0.136862389596145	-0.153391731286024	0.878089365200187	0.965908319132566
CFLAR	748.677410823658	-0.149386618143644	0.114513019171641	-1.30453828939513	0.192050113324407	0.545966219981994
CASP10	12.9599051282613	-0.336312731917657	0.545193164934896	-0.616868943978448	0.537321172543891	NA
CASP8	759.767804695425	-0.322103613418941	0.11420213079152	-2.82046938342116	0.00479534492311656	0.0544189083629325
ALS2CR12	11.8877982158963	-0.421828756715197	0.591938299362526	-0.712622847971615	0.476079169559589	NA
TRAK2	1254.36356708176	-0.0230155335984451	0.104013977658075	-0.221273468399641	0.824879507126456	0.950384217228536
STRADB	412.223719972732	0.0239258210984358	0.124636408936251	0.191964942689206	0.847769666352798	0.958240592505427
ALS2CR11	11.5208108466477	-1.03298990905623	0.599986458396968	-1.72168870580205	0.0851259243573297	NA
TMEM237	511.548261133183	-0.113764036596061	0.121877993143376	-0.933425581287918	0.350600277451091	0.713262771922418
MPP4	14.9468128861257	-0.477099469171547	0.609413158930281	-0.782883438239194	0.433695563929705	NA
ALS2	1514.41593901059	-0.0470842128895971	0.0986170016216848	-0.477445188104804	0.633045142855865	0.878800693333933
CDK15	15.4438383151638	-0.487627019882853	0.566379221683684	-0.860954994841224	0.389262830692553	NA
FZD7	350.804260304836	0.0337669272125598	0.20753447762901	0.16270514469852	0.870750596088786	0.964045334490284
AC079354.1	8.59045451163991	-0.0368648199667284	0.686528194353029	-0.0536974595798926	0.957176206845168	NA
SUMO1	1874.95465615255	-0.146777241407224	0.105258741765046	-1.39444229472982	0.163184083638053	0.505432435602148
AC079354.2	0.66389469730134	-0.0381837933869667	2.50995118826337	-0.0152129625331025	0.987862280253206	NA
NOP58	2669.58899575095	-0.185560214118254	0.0945029582112693	-1.96353868313221	0.0495836142318829	0.2646513729413
BMPR2	1528.65782925128	0.0683038825593785	0.114086565147386	0.598702243959561	0.549371460551377	0.844969179166143
FAM117B	162.927963801686	-0.0934773945098673	0.214818780640967	-0.435145354754149	0.663456924176859	0.889003399097382
ICA1L	135.312160878701	0.120279048751798	0.188117966550678	0.639380974381286	0.522575122828187	0.832786667798598
WDR12	1397.28269134312	0.0978223903976557	0.113092786911367	0.864974620126046	0.387052719049296	0.741058367351202
CARF	108.315619079055	0.255926414646718	0.202657362893753	1.26285278260969	0.206642091573156	0.563345126313059
NBEAL1	530.838103162268	0.10447841943822	0.138648201544119	0.753550484424953	0.451119186276948	0.787279011376805
CYP20A1	180.722569958835	0.0501180720794699	0.163095729628973	0.307292362549797	0.758620848457314	0.92733055486298
ABI2	1698.89086535729	0.203004074482634	0.103452710531079	1.96228859969453	0.0497288937255329	0.265122143253425
RAPH1	163.270295647648	0.0763257514261605	0.185320411880423	0.411858308816026	0.68044328031386	0.896458241616847
CD28	4.67825992648998	-0.888790656941509	0.915176804558966	-0.97116825133022	0.331464501005952	NA
CTLA4	2.81910363176886	0.119918290473253	1.14469708619774	0.104759846005704	0.916566372913095	NA
ICOS	2.87743645918952	-0.915948338595067	1.29657541761374	-0.706436606889255	0.479916662542095	NA
PARD3B	64.3757908867316	0.219962033165066	0.260685037830855	0.843784649074443	0.398789755154592	0.74837261478764
NRP2	210.215047548615	0.29960118464952	0.224669489400459	1.33351967572019	0.18236132298723	0.53530931659164
INO80D	538.425019386508	-0.208146760540703	0.11674550614948	-1.78291025844022	0.0746009129148745	0.336701291958688
NDUFS1	3083.12004309929	0.0192164287745589	0.0975467759580204	0.196997067159131	0.843829832881305	0.957694244274583
EEF1B2	5147.62483762258	-0.0520897465413945	0.0936210098639921	-0.556389496514381	0.577944617673711	0.855687794479312
GPR1	8.82967484613676	0.235015468570583	0.645782546231144	0.363923537330264	0.715915107844316	NA
ZDBF2	238.808987071763	-0.407079070116361	0.158139768978207	-2.57417266223818	0.0100480115585569	0.09439458600454
AC017081.1	0.673417228350942	-2.89654032057263	2.40898161195432	-1.20239204242941	0.229211670815307	NA
ADAM23	15.8776944023921	-0.688143383663274	0.498673579976355	-1.37994754744357	0.167602795376937	NA
DYTN	4.13647093738219	-0.163191839013699	0.937782326656952	-0.174018889431892	0.861850617104366	NA
MDH1B	28.0750042442564	0.419326905718569	0.402085821602766	1.04287911482946	0.297004283609399	NA
FASTKD2	808.946123904965	0.0923766165293204	0.137518751085656	0.671738332409532	0.501750293618937	0.820818535857358
CPO	5.01389365672179	-0.0385698528444797	0.852494264914133	-0.0452435335132309	0.963913195032005	NA
KLF7	258.696665816409	-0.0314213876939238	0.193884707027329	-0.162062228505185	0.871256850219859	0.964045334490284
CREB1	584.499536532715	-0.325703547746172	0.127921754794893	-2.54611538333256	0.0108929176474732	0.0994448257644323
METTL21A	334.240830338841	0.0216927247442583	0.152804264249481	0.141964132027368	0.88710833717804	0.968775196380143
CCNYL1	2121.50211479054	0.0254470541952276	0.133159814020269	0.191101605108537	0.848445990119114	0.958358124590086
FZD5	569.266896355032	-0.0626248795656943	0.144883545991447	-0.432242868830608	0.665564905258039	0.88961570924195
PLEKHM3	77.233400730558	0.173718413792591	0.237218332288773	0.732314455280454	0.46397665836785	0.795201029156709
CRYGD	0.830689080751408	-0.596536110784857	2.16068182673435	-0.276086975603651	0.782481264013707	NA
CRYGC	1.00709236486243	0.928200565306366	2.01359641413491	0.460966536685627	0.644822613546539	NA
CRYGB	0.993028321984237	0.961211222689244	1.92605919727474	0.499055908587493	0.617739997980583	NA
CRYGA	1.18712683100361	-3.71255683190517	2.15839351712657	-1.7200555887731	0.0854223374744035	NA
C2orf80	3.51750474895022	-0.735897882158223	1.04344559293692	-0.705257549736675	0.48064997284433	NA
IDH1	1366.85699743981	-0.0941644253571124	0.178828624661243	-0.526562375209723	0.59849752574595	0.863225714445984
PIKFYVE	1802.10255344227	0.0514447614060134	0.103030870804025	0.499314050289517	0.617558158469609	0.871526836010539
PTH2R	10.391669719123	-0.419515100433046	0.61815032720064	-0.678661940264377	0.497352086659695	NA
MAP2	567.952526064777	0.523904313111792	0.184905133728106	2.83336813072031	0.00460603078122931	0.0527069278689
UNC80	28.6661124093789	-0.576260157693336	0.408215889327434	-1.41165538324039	0.158051456523277	NA
RPE	1412.07339196098	0.0623954380153229	0.111601179766284	0.559092996561434	0.576098254161133	0.855336293999877
KANSL1L	160.446173463005	-0.0964986082414266	0.190875371695735	-0.505558194250698	0.613166835845912	0.86907802472125
ACADL	5.67795511551197	-0.382155846823409	0.798223758670768	-0.478757795257546	0.632110944577545	NA
MYL1	4.16698731684962	-0.642714129071197	0.964933938918807	-0.666070601466612	0.505365974425197	NA
LANCL1	1485.24117267562	-0.029556778803706	0.140535518196989	-0.210315364990338	0.833421543937539	0.953405437035097
CPS1	293.157738203498	0.101701681819575	0.223933708766944	0.454159770673112	0.649713835793776	0.883840838509119
ERBB4	13.7143408922318	-0.607266357429726	0.53406749545867	-1.13705919681218	0.25551353980317	NA
IKZF2	24.244069625626	-0.00621784828097542	0.407622776463208	-0.0152539275035742	0.987829598727958	NA
SPAG16	210.887947449826	0.312408004769271	0.194509010924907	1.60613641128369	0.108243941193987	0.407954383648465
VWC2L	4.51139495856412	-0.147505893074302	0.947675101622943	-0.15565027805594	0.876308691717613	NA
BARD1	347.621537956995	-0.062036695423341	0.150962742856489	-0.410940436358629	0.681116211006731	0.896929218311931
ABCA12	25.0100011678622	-0.310576640413227	0.414760758021938	-0.74880912527602	0.453972258893172	NA
ATIC	3636.17286088983	-0.0793546169499513	0.114603147822322	-0.692429644890563	0.488667554336692	0.810904160638992
FN1	80.872724519436	-0.0530481244605859	0.273410416846734	-0.194023786922219	0.846157256539623	0.958240592505427
MREG	272.042792128597	-0.362396632610805	0.177653062239092	-2.03991210758348	0.0413590806170913	0.238628989652549
PECR	175.860156994368	0.117934193564938	0.177303005751485	0.665156200060361	0.505950591861742	0.823388997568795
TMEM169	22.5119953503943	0.000358016039138053	0.472085651579481	0.00075837093955349	0.99939490759397	NA
XRCC5	9393.06304780887	-0.0165424500044794	0.0841411581678915	-0.196603545335938	0.84413779598617	0.957857119174254
MARCH4	323.475296472413	-0.23714923990912	0.514512026025518	-0.460920693615349	0.644855504517703	0.882482784436777
SMARCAL1	807.926593291706	0.204746890809764	0.118847953167955	1.72276329000313	0.0849313398363036	0.360788961859457
RPL37A	7438.51489124031	-0.130016434919241	0.10190796778486	-1.2758220750091	0.20201842224376	0.558981615372341
IGFBP2	1673.34791438236	-0.0688583976140148	0.129610365815281	-0.53127230357602	0.595230095218104	0.862417335720858
IGFBP5	6.03911823013132	-0.870870546700883	0.805910713769378	-1.0806042553122	0.27987318885595	NA
TNP1	0.657983731603531	1.45250955415235	2.49689954783747	0.58172526620478	0.560751749961588	NA
DIRC3	7.34732212020998	-0.578317984395136	0.712849840264075	-0.811276024388108	0.417207175372701	NA
TNS1	23.1154436570806	-0.466196969761172	0.454661760899623	-1.02537096772494	0.305188181523679	NA
RUFY4	5.83925493576761	-0.782621377716622	0.825431343888443	-0.948136248412676	0.343060096869853	NA
CXCR2	3.48048599543772	-1.03983520438986	1.05672096505494	-0.984020605984469	0.325105381374611	NA
CXCR1	2.31020100507532	-0.914942711075794	1.42305153796656	-0.642944184848836	0.520260317565385	NA
ARPC2	4808.1606319733	0.024759093308796	0.0930533592982342	0.266074148160988	0.790182104343943	0.938693792933162
GPBAR1	6.44335117664101	0.17560787374822	0.765480740270971	0.229408611490417	0.818551343625966	NA
AAMP	3445.51552880947	0.132158762187155	0.0968037490555532	1.3652235938849	0.172182784940345	0.520975912148071
PNKD	766.911825496831	-0.0745524510271381	0.161607365107119	-0.461318399552659	0.644570186073305	0.882326450948053
TMBIM1	2131.05534286824	0.0630798833171448	0.0910369720555395	0.692904013532669	0.48836979078534	0.810904160638992
C2orf62	14.1906700964884	0.645065423208292	0.573906663011393	1.12399012728571	0.261017214270636	NA
SLC11A1	16.4691314560705	-0.369539013890919	0.492884376602263	-0.749747874822823	0.453406567766732	NA
CTDSP1	1444.56549406546	-0.471199813936431	0.0957896742718101	-4.91910863585743	8.69392103206157e-07	4.91628573313035e-05
VIL1	9.83559394457386	-0.287530268404695	0.612432440428669	-0.46948895816727	0.638720175570853	NA
USP37	440.455060380933	0.324918076363028	0.135464805383592	2.39854237743129	0.0164604716988594	0.129734800284177
RQCD1	1991.32959712535	0.104798786029197	0.104732458938199	1.00063330023635	0.317004124675855	0.687019972373947
PLCD4	245.929608728137	-0.231594442050672	0.190005070100747	-1.21888559041016	0.222887619546734	0.584910538432059
ZNF142	1015.24819362032	-0.0891033200159673	0.163454880162228	-0.545124868266598	0.585667640148493	0.858853588366432
BCS1L	757.223636383874	-0.00168902947312922	0.120162095817907	-0.0140562584368433	0.988785097715548	0.996727258721621
RNF25	648.938807317074	-0.157629249772693	0.128123660365568	-1.23028993491865	0.218588552038635	0.578470297619308
STK36	751.92534300747	0.0990543335317093	0.111466876258414	0.888643665783467	0.374194615773791	0.730744500855486
TTLL4	1216.20590332898	0.00297015848766415	0.126947529826763	0.0233967410923027	0.981333804527432	0.99552746507478
CYP27A1	9.14334841895299	-0.510235100699398	0.64179720386158	-0.795009853002481	0.42660777070213	NA
PRKAG3	4.97531309531398	-0.0424130845255952	0.840787566101121	-0.0504444716306547	0.959768198238174	NA
WNT6	19.5450544627416	0.161250250607028	0.448752398260397	0.359330114406341	0.719348148591926	NA
WNT10A	40.0090729319306	-0.38295313006372	0.32028405521721	-1.1956671705184	0.231826467518906	0.597069759037747
CDK5R2	26.9585406338862	-1.08588806620697	0.431453555559574	-2.51681334459889	0.0118421547160218	NA
FEV	1.00696579931233	-0.0210836371367255	1.88853395671321	-0.011164023321783	0.991092583185425	NA
CRYBA2	2.68625212088496	-0.780185635140224	1.17663413377469	-0.663065614659128	0.507288531731051	NA
CCDC108	16.3235049624251	-0.395680019524092	0.493843327391973	-0.801225809030792	0.423000932421907	NA
IHH	2.69066706716345	-0.398953754583355	1.28184512819676	-0.311233975000228	0.755622756419008	NA
NHEJ1	5.52603068149546	-0.856178563227466	0.836284816372448	-1.02378824350932	0.305935304498748	NA
SLC23A3	75.5738938362071	0.0987152643241974	0.246014067804137	0.401258615839763	0.68822972907379	0.900017881948298
CNPPD1	884.481920885559	0.24901346283463	0.114530469274131	2.17421149509666	0.0296892554848701	0.192674171110447
FAM134A	2097.35510078735	0.104638527081558	0.101778769572876	1.02809778031984	0.303903834667282	0.673503154900436
ZFAND2B	370.89183460395	0.0347332075607119	0.137953904678804	0.251774008438403	0.801215748525774	0.943240248062329
ABCB6	64.2259384405432	-0.343381633853563	0.254563085505526	-1.3489058445833	0.177367210714652	0.52856245526093
ATG9A	3029.24227504863	0.167877381757146	0.0997578598780644	1.68284866939152	0.0924043905703378	0.377558311383327
ANKZF1	624.440536932933	0.00264528525448812	0.157590614187189	0.0167858045869788	0.986607494601625	0.996331778966721
GLB1L	143.307825274065	0.390358712849549	0.182411779363642	2.13998632221749	0.0323558721319784	0.204844323079031
STK16	492.908419367449	0.0993309960236436	0.122770241749495	0.809080397726363	0.418468902744859	0.761008587846755
TUBA4A	174.873883128182	-0.122675971624664	0.227367607301527	-0.539549028468137	0.589508076497408	0.860055903951889
DNAJB2	1430.51747317296	-0.0571570548995126	0.0972402758420185	-0.587791986443692	0.556671923520224	0.84855682244008
PTPRN	12.4617371909422	0.140130985040551	0.56516923524967	0.247945175180399	0.80417682622976	NA
RESP18	1.83347248562507	-0.877096862872655	1.48571757886863	-0.590352349159496	0.554954449885784	NA
DNPEP	947.6810528944	-0.173275425664162	0.144725230079791	-1.19727172358703	0.231200661994052	0.595732383370772
DES	3.87553217000612	-0.433497406315424	1.01638131090318	-0.426510603515729	0.669735823174255	NA
SPEG	50.8638042642827	-0.557964492877051	0.333533842318964	-1.67288719188939	0.0943495056854854	0.382022033969489
GMPPA	1051.50740362313	0.031429838242066	0.104502463960583	0.300756910898493	0.763599868034842	0.928695487278051
ASIC4	5.47486976172344	0.0376004520195616	0.839552623455976	0.0447862956639707	0.964277648608359	NA
CHPF	1149.88426175672	-0.0362311354681123	0.104365148873842	-0.347157416619115	0.728473060290174	0.915029402557714
TMEM198	91.6020158147845	-0.462433159916973	0.217808533144624	-2.12311773666792	0.0337439870891045	0.209847167540907
OBSL1	951.319111410088	-0.253537761208111	0.115355003378986	-2.19789132487943	0.0279568512596298	0.185672383308682
INHA	22.8544323623461	-0.305847539377969	0.477865560183053	-0.640028419835927	0.522154123121333	NA
STK11IP	689.979119897152	0.0979122440620495	0.113367451679605	0.86367156191149	0.387768340037039	0.74140484326682
SLC4A3	344.759941495981	-0.344922993840774	0.140291975041246	-2.45860815445337	0.0139476758045028	0.115971788327376
EPHA4	13.7991342702313	-0.995318978643459	0.560209326346125	-1.7766911970839	0.0756190614470883	NA
PAX3	5.84956123106555	0.0510553128550813	0.818092403226867	0.0624077581624029	0.95023811688475	NA
CCDC140	1.0017243672181	-0.030578703663374	1.89082279371598	-0.0161721678863827	0.987097039369129	NA
SGPP2	13.5288628325686	-0.224536361415691	0.550564180332781	-0.407829585426303	0.683398791432258	NA
FARSB	1717.62498195925	0.00770569786697133	0.0936103185934727	0.0823167571989081	0.934394829324712	0.983266970804297
MOGAT1	2.03576174213491	-1.64310147527784	1.43341835421657	-1.14628187259111	0.251678540980387	NA
ACSL3	1857.46453256206	-0.0464815022436661	0.173740601950524	-0.267533908147174	0.78905811035971	0.938226093936946
KCNE4	7.71364879879974	-0.949099447747241	0.737047980133929	-1.28770374972709	0.197849107797704	NA
SCG2	93.1547342495034	0.612626826801072	0.308816778676739	1.98378737523958	0.0472795481200991	0.25857251457795
AP1S3	672.383562674617	-0.58501999510781	0.147653095137026	-3.96212483432803	7.42856797666182e-05	0.00203973074341583
WDFY1	2012.78189299733	-0.000393385486352905	0.112446932920538	-0.00349841010453255	0.99720867828401	0.998751946808566
MRPL44	741.613823663685	0.0200889601619662	0.115040505831119	0.174625102843838	0.861374222437702	0.962844813938001
SERPINE2	73.9493702466461	-0.624300671219757	0.35577779151896	-1.75474885195718	0.0793022759064557	0.348206638535357
FAM124B	3.70903111172001	-0.852359223080261	1.05475200932623	-0.808113391151292	0.419025309421618	NA
CUL3	2275.6175887465	0.181591115896081	0.10673049055696	1.70139868137465	0.0888681487507851	0.369195814835198
DOCK10	311.601976942395	-0.21382796852881	0.15640758181779	-1.36712022552661	0.171587624685306	0.52012080144656
NYAP2	5.18030106362352	-0.907506111410546	0.848147743065085	-1.06998588256681	0.284625663297072	NA
IRS1	3186.74770304352	0.0349348647413139	0.103430856086518	0.337760568394516	0.735543627162623	0.918070043160548
RHBDD1	601.962746270145	0.00215356918812835	0.130850891522479	0.0164581927037034	0.986868854955827	0.996362913102828
COL4A4	24.2796850485216	0.0766915066208059	0.417707502026971	0.183600979749351	0.854326494459464	NA
COL4A3	19.3365704731291	-0.19268745862712	0.454327116461614	-0.424116130526848	0.671481122164066	NA
MFF	873.8906454674	0.0502431010109522	0.1070003654372	0.469560088002135	0.638669345461874	0.880456710684659
TM4SF20	4.01283882310726	-0.288717836091054	0.96042247334336	-0.30061545216241	0.763707747076356	NA
AGFG1	2125.4896702651	-0.0381399807020252	0.101606274974337	-0.375370327390293	0.707385069530911	0.907425247766279
C2orf83	2.68012822190068	-2.15426219903241	1.3052931857331	-1.65040484588334	0.0988601606520077	NA
SLC19A3	13.7885371679082	-0.56209482617673	0.532343613143166	-1.05588723579851	0.291019736358199	NA
CCL20	31.9325973799508	-1.38759989722044	0.406366863005962	-3.41464824901356	0.000638644284429333	NA
DAW1	13.4157040322129	-0.414688788427733	0.561767620952782	-0.738185635769473	0.460401650446628	NA
SPHKAP	8.21972615001848	-0.22507155942355	0.715006838529803	-0.314782387097642	0.752926885480753	NA
PID1	206.045025698711	-0.228462619349122	0.164850715987598	-1.38587580879121	0.165784828815105	0.510866287781477
DNER	100.193001057057	-0.111407877947706	0.243606892715258	-0.457326460289963	0.647436413614982	0.883550466518384
TRIP12	9298.45172890387	-0.0438369826858625	0.0901956045696057	-0.486021274484975	0.626952082253092	0.876123417246434
FBXO36	161.782897487326	0.319065025991284	0.202450755246653	1.5760130190799	0.11502280287012	0.421071004635445
SLC16A14	166.719017193338	0.00885032473769893	0.187842810761502	0.0471155893686872	0.962421102616394	0.991969865897927
SP110	160.424682767373	0.0512508642232078	0.196697565086686	0.260556678475512	0.794434401432313	0.939815816216616
SP140	15.4519600431001	-0.816030979224664	0.531466062836173	-1.53543384288718	0.124677296016087	NA
SP140L	330.144816632391	-0.252578157650454	0.151924784044904	-1.66252109054044	0.0964083381718557	0.38540829871535
SP100	319.856017884276	-0.415676622343521	0.140800423307084	-2.95223986249625	0.00315477764107997	0.0396233565793268
CAB39	1585.6897500235	0.0220836453014155	0.102735560875748	0.214956195431923	0.829801471167947	0.95184884429073
ITM2C	2655.79902116966	-0.131126962460869	0.106020835716939	-1.2368037053675	0.216159966129964	0.576039486559975
GPR55	5.53436032756638	-1.6823449660916	0.862282301142984	-1.9510373387713	0.0510526042327516	NA
SPATA3	5.18255298438277	-0.911962606764823	0.852982201141876	-1.0691461152929	0.28500383477465	NA
C2orf72	62.3892819354107	-0.0834598373224491	0.282756316853047	-0.295165244233339	0.767867650879595	0.930285091392156
PSMD1	4003.75446339383	0.0620074349441291	0.090399267109163	0.685928513881103	0.492758188393881	0.814088801106272
HTR2B	4.63184520560299	-0.655482841953646	0.898970843435524	-0.729148054956532	0.465911102020696	NA
ARMC9	608.805739221741	0.121390653936971	0.116457097548233	1.04236372443247	0.297243078169684	0.667610394875051
B3GNT7	1528.47976086638	0.891767295362516	0.11670059443994	7.64149745459494	2.14709772846421e-14	5.81663754392549e-12
AC017104.2	1.35498753388227	-2.74902403192376	1.85457131041266	-1.48229621394934	0.138261495267888	NA
NCL	21393.6327375279	-0.0747253110657841	0.0874442211846118	-0.854548305805416	0.392801256195397	0.744589088312275
NMUR1	11.9394751977805	0.36020339340468	0.560752742638595	0.642356899958724	0.520641477404954	NA
C2orf57	1.49977773243521	0.235206236263636	1.69919355636119	0.138422274132988	0.889906694253558	NA
MGC4771	3.12976554906809	0.755296091059969	1.09454360363783	0.690055735148114	0.490159138232635	NA
PTMA	14154.7076366044	0.152806633200649	0.117322730628131	1.30244695450355	0.192763640206228	0.546617245560456
PDE6D	572.962656604086	0.108905114631697	0.126262920879772	0.862526495291491	0.388397859495846	0.741441375428716
COPS7B	1153.93905329896	-0.0816711792552607	0.120352153239578	-0.678601728817287	0.497390247144425	0.818028940983399
NPPC	3.13033890565862	0.116346968883248	1.0928969176781	0.106457404171687	0.915219449843608	NA
DIS3L2	532.424090847181	0.272043952844757	0.12990524438837	2.09417221087274	0.0362446423013184	0.218871720357688
ALPP	33.7694126706449	-0.665213591930586	0.405755438042092	-1.63944467421181	0.101120684091408	NA
ALPPL2	362.485656690436	-0.695575987106004	0.8657049375489	-0.803479288307414	0.421697763236335	0.76373713369715
ALPI	2.83629355893382	-0.550040218193338	1.11557757790706	-0.493054207153633	0.621974286047299	NA
ECEL1	16.0047665245302	-0.333331523488136	0.539189691529874	-0.618208264594887	0.536438062869947	NA
PRSS56	3.62059830733529	-0.288562234115664	1.01116002936311	-0.285377413798107	0.775355009576708	NA
CHRND	2.66200582263026	-0.401426608797686	1.18084600161575	-0.339948315231973	0.733895450741643	NA
CHRNG	7.30112164039859	-0.712068266222239	0.730710822327848	-0.974487094571532	0.329814743876103	NA
TIGD1	61.1707858132171	0.339426040731097	0.275614509428882	1.23152457189008	0.218126732316813	0.578138115094405
EIF4E2	1659.13168299201	0.00525703549168859	0.096895414278067	0.0542547398228995	0.956732208796532	0.990664311135182
EFHD1	564.674271809187	-0.029781716278074	0.558117987627542	-0.0533609683584481	0.957444303619931	0.990926186248419
GIGYF2	2013.32996964951	-0.19323294727459	0.0965073806915451	-2.00226082077802	0.045256687404048	0.251644463756446
KCNJ13	2.35644896259849	-0.877017822423425	1.33534668855527	-0.656771630873092	0.511327768048567	NA
C2orf82	52.0143572189356	-0.267735845499891	0.277674377240245	-0.964207962437401	0.334941673159818	0.701104300460456
NGEF	732.509647199833	0.129082778690844	0.134929268745134	0.956669964132595	0.33873386294734	0.704092134777432
AC106876.2	0.337169945589862	-1.89797253261809	3.38489797627987	-0.560717795903568	0.574989933588601	NA
NEU2	1.33919492161993	-0.0246188173993448	1.66558152720433	-0.0147809140514829	0.988206966299997	NA
INPP5D	13.6015934773627	-0.0436703249805674	0.550341429979366	-0.0793513310131944	0.936753178737492	NA
ATG16L1	1407.3560797345	-0.0513481331656885	0.109075920219312	-0.470755901599971	0.637815059148966	0.880114084688829
SAG	15.5569672431223	-0.910177336993812	0.529646878571766	-1.71846068355614	0.0857126198544788	NA
DGKD	2014.48253040187	0.112034734290859	0.132804805119445	0.843604523120194	0.39889043591487	0.74837261478764
USP40	664.083640912961	0.474043193836781	0.146422278567787	3.23750728696194	0.00120578860169636	0.0190316211252717
UGT1A8	1.51023020808662	0.285054949463338	1.53351460368684	0.185883426723172	0.852536179250999	NA
UGT1A10	1.00564635065854	-2.25639671208883	2.05741018559365	-1.09671699298882	0.272765125721612	NA
UGT1A9	0.505293586970402	-2.481944288684	2.66703317884242	-0.930601204504415	0.352059891212994	NA
UGT1A7	1.82955050218463	0.198074393194649	1.4892268916858	0.133004845870349	0.894189548101946	NA
UGT1A6	2.00644805504786	-1.03231527914628	1.42609805133042	-0.723873984809969	0.469143102721155	NA
UGT1A4	1.20507266138351	-2.56032724377765	2.11113773950786	-1.21277129192646	0.225217274190684	NA
MROH2A	16.8498810340459	-0.296015307696206	0.473254175454301	-0.625489056513966	0.531650128641796	NA
HJURP	2752.98979554364	-0.0202554578368427	0.152490424740641	-0.132831014611532	0.894327025580285	0.9704718696772
TRPM8	34.9123521441849	0.153004120212655	0.343430481990032	0.445517006312493	0.65594617263695	NA
SPP2	3.03559330410869	-1.04250344833558	1.18876544632027	-0.876963114601426	0.380506672980113	NA
ARL4C	5008.62048119249	0.160149256237299	0.0921559536227663	1.73780694509287	0.0822448365129504	0.355235484070953
SH3BP4	5512.06207984724	-0.147389061764313	0.103464548860466	-1.4245368426927	0.154291127837215	0.494997892639966
AGAP1	1586.7024742488	0.0342150188673615	0.125085287382477	0.273533519275861	0.784443129745073	0.937420806155145
AC064874.1	0.825710587159058	-1.92429794718781	2.17174086600593	-0.88606241071791	0.37558389715463	NA
GBX2	295.931507190146	0.0932573446986511	0.177193428465055	0.526302501771632	0.598678045069027	0.863225714445984
ASB18	19.825599315767	-0.540824118679047	0.476766116114205	-1.13435938587024	0.256643828051504	NA
IQCA1	22.3945403713972	0.191267791521039	0.430779353509213	0.444004082282342	0.657039632463566	NA
ACKR3	2.17227229608238	-1.18239484151965	1.37860443716208	-0.857675203739849	0.391071835822032	NA
COPS8	1094.28307720094	0.341048491406128	0.115953644795083	2.94124856539732	0.00326892105296642	0.0407269105304875
AC112715.2	0.67822167868142	-1.54987216579068	2.47589872816257	-0.62598366732911	0.531325654169536	NA
COL6A3	69.55332018415	-0.0925668304170066	0.271293120335126	-0.341205963139278	0.732948534436435	0.916992533310067
AC112721.1	1.46817445427881	-0.364980311380646	1.70645194718023	-0.213882560234846	0.830638640465045	NA
MLPH	2650.95542431809	-0.194297491591869	0.118387091793811	-1.64120503889282	0.100754860100041	0.392866049597515
PRLH	0.489200365896094	0.856641793432257	2.77544058970503	0.308650740574237	0.75758721864337	NA
RAB17	39.3342147064026	-0.319119776480956	0.355136060227735	-0.89858454890871	0.368873991752292	0.727222533266222
AC104667.3	2.62555061643161	-0.78118858037017	1.31290262547214	-0.595008773091029	0.551837606686912	NA
LRRFIP1	3472.76667174954	0.00428302452378353	0.098080035431639	0.0436686681946477	0.96516851454019	0.992727346349778
RBM44	34.7398117966798	0.264799382163175	0.381821064976031	0.693516954544657	0.487985189584855	NA
RAMP1	2.18056174808954	-1.22355906624921	1.31766623239803	-0.928580422086438	0.353106571847473	NA
UBE2F	156.773296224665	0.155617705732182	0.177844478101359	0.87502129609833	0.381562318392989	0.73647865609594
UBE2F-SCLY	1.32672307517409	-0.768101813584736	1.61468804435759	-0.475696724372743	0.634290454911655	NA
SCLY	84.4904857101886	0.144765671560075	0.238231980613785	0.607666826204852	0.543408469359338	0.841889248512692
ESPNL	56.3747539038875	-0.492434325808733	0.278216620018788	-1.76996732177783	0.076732584629658	0.342686794619101
KLHL30	17.6640045101453	-0.256707069393786	0.473532051993008	-0.542111285420604	0.587741844757476	NA
FAM132B	149.618840277797	-0.358045816360478	0.195623381552649	-1.83028129622693	0.0672078867293373	0.317222314631301
ILKAP	651.124940481581	0.110205262831003	0.110600365948218	0.996427650904879	0.319042403606391	0.68772208913058
AC016757.3	90.7220272473161	0.0595121247760508	0.227136916806145	0.26200991724671	0.793313796356843	0.939546850062459
HES6	329.513303867371	-0.320240495955807	0.151025710830801	-2.12043693881092	0.0339692143402437	0.210257161814205
PER2	327.549444057948	0.0162356507415891	0.151546937911099	0.107132819477443	0.914683610812929	0.976798856647714
AC012485.1	1.19074568000343	-1.38767340797671	1.91896715094918	-0.723135571805034	0.469596596862067	NA
